FemaleFrequency,MaleFrequency
9.00E-05,2.00E-05
0.00023,5.00E-05
0.00759,0.00175
0.00162,0.00037
0.00627,0.00144
0.00438,0.00101
0.00891,0.00205
0.00149,0.00034
0.0035,0.00081
0.01337,0.00308
0.00794,0.00183
0.02934,0.00675
0.00507,0.00117
0.00068,0.00016
0.00233,0.00054
0.00175,4.00E-04
0.0147,0.00338
3.00E-05,1.00E-05
0.00018,4.00E-05
0.00613,0.00141
0.00175,4.00E-04
0.0035,0.00081
0.00204,0.00047
0.00026,6.00E-05
0.0018,0.00041
0.00408,0.00094
0.00233,0.00054
0.00021,5.00E-05
0.00085,2.00E-04
0.00263,6.00E-04
0.0035,0.00081
0.09104,0.02096
9.00E-05,2.00E-05
0.00414,0.00095
0.0019,0.00044
0.00438,0.00101
0.00414,0.00095
0.00068,0.00016
0,0
0.00175,4.00E-04
0.0887,0.02042
0.00209,0.00048
7.00E-05,2.00E-05
0.00342,0.00079
0.01451,0.00334
0.00817,0.00188
0.00233,0.00054
0.00527,0.00121
0.00175,4.00E-04
0.00175,4.00E-04
9.00E-05,2.00E-05
0.007,0.00161
9.00E-05,2.00E-05
0.00312,0.00072
0.00204,0.00047
0.00123,0.00028
2.00E-04,5.00E-05
0.00514,0.00118
0.00206,0.00048
0.00301,0.00069
0.00341,0.00078
0.40752,0.09382
0.00175,4.00E-04
0.00175,4.00E-04
0.00904,0.00208
0.00233,0.00054
0.00026,6.00E-05
0.03448,0.00794
0.00755,0.00174
0.02193,0.00505
0.00025,6.00E-05
0.03924,0.00903
0.00211,0.00048
0.00181,0.00042
0.00175,4.00E-04
0.03993,0.00919
0.00204,0.00047
0.00156,0.00036
0.00263,6.00E-04
3.00E-04,7.00E-05
0.00687,0.00158
0.00233,0.00054
0.00293,0.00067
0.00576,0.00133
0.00616,0.00142
0.0091,0.0021
0.01392,0.00321
0.02095,0.00482
0.02559,0.00589
0.03061,0.00705
0.00959,0.00221
0.00023,5.00E-05
7.00E-04,0.00016
0.01425,0.00328
0.00175,4.00E-04
0.00832,0.00192
0.00157,0.00036
0.00175,4.00E-04
0.00292,0.00067
0.00087,2.00E-04
0.00479,0.0011
0.00438,0.00101
0.00175,4.00E-04
0.00016,4.00E-05
0.00091,0.00021
0.0057,0.00131
0.00181,0.00042
0.01806,0.00416
0.00408,0.00094
0.00152,0.00035
0.007,0.00161
0.00263,6.00E-04
0.0035,0.00081
0.00175,4.00E-04
0.02636,0.00607
0.02441,0.00562
0.0274,0.00631
7.00E-05,2.00E-05
0.00241,0.00055
0.00292,0.00067
0.00051,0.00012
0.00154,0.00036
0.00408,0.00094
0.01459,0.00336
1.00E-05,0
0.00613,0.00141
0.00011,3.00E-05
0.00204,0.00047
0.01136,0.00262
0.02647,0.00609
0.00284,0.00066
0.00067,0.00015
0.00216,5.00E-04
0.00108,0.00025
0.00775,0.00178
0.00175,4.00E-04
0.00232,0.00053
0.00487,0.00112
0.00051,0.00012
0.00114,0.00026
0.00175,4.00E-04
0.00299,0.00069
0.00015,4.00E-05
0.00133,0.00031
0.00546,0.00126
0.02294,0.00528
0.00068,0.00016
0.01142,0.00263
0.00052,0.00012
0.00012,3.00E-05
0.00204,0.00047
0.00408,0.00094
0.00291,0.00067
0.01257,0.00289
0.0014,0.00032
0.00525,0.00121
0.00079,0.00018
0.00791,0.00182
0.00169,0.00039
0.00292,0.00067
0.00204,0.00047
0.00059,0.00014
0.00799,0.00184
0.00642,0.00148
0.0349,0.00804
0.00127,0.00029
0.00379,0.00087
0.0065,0.0015
0.00175,4.00E-04
0.00337,0.00078
0.00204,0.00047
0.00389,9.00E-04
0.00075,0.00017
0.00165,0.00038
0.03355,0.00772
0.22582,0.05199
0.01337,0.00308
0.00292,0.00067
0.00292,0.00067
3.00E-05,1.00E-05
8.00E-05,2.00E-05
0.01788,0.00412
0.0017,0.00039
0.00567,0.0013
0.00106,0.00024
0.03444,0.00793
0.00525,0.00121
0.00175,4.00E-04
0.00292,0.00067
0.00285,0.00066
0.00204,0.00047
0.00012,3.00E-05
0.00263,0.00061
0.00175,4.00E-04
0.00367,0.00084
0.00233,0.00054
0.01879,0.00433
0.00012,3.00E-05
0.00311,0.00072
0.0025,0.00058
0.00018,4.00E-05
0.00036,8.00E-05
0.00052,0.00012
0.00591,0.00136
0.00051,0.00012
0.00233,0.00054
0.00263,6.00E-04
0.00079,0.00018
0.00127,0.00029
0.00026,6.00E-05
0.00175,4.00E-04
0.00175,4.00E-04
0.04303,0.00991
0.00175,4.00E-04
0.00175,4.00E-04
0.00244,0.00056
0.00198,0.00046
0.03021,0.00696
0.00439,0.00101
0.00204,0.00047
0,0
0.00011,3.00E-05
0.00277,0.00064
0.00527,0.00121
0.00395,0.00091
0.01054,0.00243
0.00108,0.00025
0.0044,0.00101
0.00026,6.00E-05
0.00263,6.00E-04
0.02793,0.00643
0.00095,0.00022
0.00204,0.00047
0.00175,4.00E-04
0.01079,0.00249
0.00636,0.00146
0.00214,0.00049
0.00779,0.00179
0.00204,0.00047
0.00175,4.00E-04
0.01121,0.00258
0.00963,0.00222
0.00263,6.00E-04
0.00175,4.00E-04
0.00345,0.00079
0.00063,0.00015
0.00963,0.00222
0.00304,7.00E-04
0.0449,0.01034
0.01897,0.00437
0.00233,0.00054
0.00175,4.00E-04
0.00712,0.00164
0.00321,0.00074
0.0035,0.00081
9.00E-05,2.00E-05
0.01501,0.00346
0.02583,0.00595
0.00023,5.00E-05
0.00292,0.00067
0.00175,4.00E-04
0.01514,0.00349
0.01113,0.00256
0,0
0.00085,2.00E-04
0.00377,0.00087
1.00E-05,0
9.00E-05,2.00E-05
0.00043,1.00E-04
7.00E-05,2.00E-05
0.00451,0.00104
0.00175,4.00E-04
0.00408,0.00094
0.00059,0.00013
0.00063,0.00015
0.00525,0.00121
0.00148,0.00034
6.00E-05,1.00E-05
0.00246,0.00057
0.0121,0.00279
0.00081,0.00019
0.00175,4.00E-04
0.00204,0.00047
0.00012,3.00E-05
0.02145,0.00494
0.00227,0.00052
0.00024,6.00E-05
0.00934,0.00215
0.00175,4.00E-04
0.01254,0.00289
0.00263,6.00E-04
0.0044,0.00101
0.00175,4.00E-04
0.0012,0.00028
0.00681,0.00157
1.00E-05,0
0.00292,0.00067
2.00E-05,1.00E-05
0.00234,0.00054
0.00175,4.00E-04
0.00429,0.00099
0.15179,0.03495
0.00046,0.00011
0.00175,4.00E-04
0.00057,0.00013
0.00019,4.00E-05
0.00233,0.00054
0.00051,0.00012
0.00057,0.00013
0.00175,4.00E-04
0.00591,0.00136
0.11131,0.02563
0.0026,6.00E-04
0.0041,0.00094
0.00106,0.00024
0.04825,0.01111
0.00144,0.00033
0.00407,0.00094
0.03304,0.00761
0.03138,0.00722
0.00018,4.00E-05
0.00016,4.00E-05
0.00622,0.00143
0.00204,0.00047
0.00034,8.00E-05
0.00208,0.00048
0.00233,0.00054
0,0
0.00023,5.00E-05
0.00011,3.00E-05
0.00408,0.00094
2.00E-05,1.00E-05
0.00204,0.00047
0.00288,0.00066
0.00204,0.00047
0.00204,0.00047
0.00817,0.00188
0.00292,0.00067
0.00321,0.00074
0.00181,0.00042
0.00232,0.00054
0.00058,0.00013
0.00641,0.00148
0.00277,0.00064
0.08806,0.02027
0.02799,0.00644
9.00E-05,2.00E-05
0.00032,7.00E-05
0.00023,5.00E-05
0.00175,4.00E-04
0.00263,6.00E-04
2.00E-05,0
0.00052,0.00012
0.01631,0.00375
0.00053,0.00012
0.00292,0.00067
0,0
0.00496,0.00114
0.00997,0.0023
0.06533,0.01504
0.00032,7.00E-05
0.00752,0.00173
0.01456,0.00335
0.00012,3.00E-05
0.00024,6.00E-05
0.01239,0.00285
0.01637,0.00377
0.00175,4.00E-04
0.01284,0.00296
0.00108,0.00025
0.00016,4.00E-05
0.00344,0.00079
0.00079,0.00018
0.001,0.00023
0.00085,2.00E-04
0.00263,6.00E-04
2.00E-05,0
0.00039,9.00E-05
0.00204,0.00047
0.01952,0.00449
0.00292,0.00067
0.00233,0.00054
0.00214,0.00049
0.00371,0.00085
0.0107,0.00246
0.00025,6.00E-05
0.00175,4.00E-04
0.00292,0.00067
0.00137,0.00031
0.00292,0.00067
0.02968,0.00683
0.00475,0.00109
0.04717,0.01086
0.00379,0.00087
0.01308,0.00301
0.00067,0.00015
0.00204,0.00047
0.00583,0.00134
0.00551,0.00127
0.00054,0.00012
0.00263,6.00E-04
0.00117,0.00027
0.00292,0.00067
0.00694,0.0016
0.01148,0.00264
0.24832,0.05717
0.0035,0.00081
0.00034,8.00E-05
0.00011,3.00E-05
0.00063,0.00015
0.00619,0.00143
0.00204,0.00047
0.00321,0.00074
0.00175,4.00E-04
0.01012,0.00233
0.0131,0.00302
0.00308,0.00071
0.00196,0.00045
0.00044,1.00E-04
7.00E-05,2.00E-05
0.00175,4.00E-04
0.00156,0.00036
0.01134,0.00261
0.00175,4.00E-04
0,0
0,0
0.01643,0.00378
0.00034,8.00E-05
0.00204,0.00047
9.00E-05,2.00E-05
0.00131,3.00E-04
0.007,0.00161
0.00233,0.00054
0.00817,0.00188
0.007,0.00161
0.00292,0.00067
0.00379,0.00087
0.02791,0.00643
0.00642,0.00148
0,0
0.00321,0.00074
0.0105,0.00242
0.00164,0.00038
0.00616,0.00142
0.0016,0.00037
0.00554,0.00128
0.00233,0.00054
0.053,0.0122
0.00233,0.00054
0.05199,0.01197
0.00079,0.00018
0.00204,0.00047
0.00142,0.00033
1.00E-05,0
7.00E-05,2.00E-05
0.00291,0.00067
0.01669,0.00384
0.00427,0.00098
0.00011,3.00E-05
9.00E-05,2.00E-05
0.00586,0.00135
0.00175,4.00E-04
0.00063,0.00015
0.00212,0.00049
0.00204,0.00047
0.00175,4.00E-04
0.00387,0.00089
0.00175,4.00E-04
0.00014,3.00E-05
0.00292,0.00067
0.01108,0.00255
0.00286,0.00066
0.0132,0.00304
0.02825,0.0065
7.00E-05,2.00E-05
0.01055,0.00243
0.00175,4.00E-04
0.02042,0.0047
0.00108,0.00025
0.00466,0.00107
0.00233,0.00054
0.0018,0.00042
0.00368,0.00085
0.00292,0.00067
0.01805,0.00416
0.00183,0.00042
0.00043,1.00E-04
0.0017,0.00039
0.04903,0.01129
0.04716,0.01086
0.00233,0.00054
0.07353,0.01693
0.00041,9.00E-05
0.00693,0.0016
0.00551,0.00127
0.00017,4.00E-05
0.00026,6.00E-05
0.00043,1.00E-04
0.00742,0.00171
0.00209,0.00048
3.00E-04,7.00E-05
0.00175,4.00E-04
0.0035,0.00081
0.00263,6.00E-04
5.00E-05,1.00E-05
0.00119,0.00027
0.00341,0.00078
3.00E-04,7.00E-05
0.0044,0.00101
0.01074,0.00247
0.00017,4.00E-05
0.00175,4.00E-04
0.00043,1.00E-04
0.00986,0.00227
0.00041,9.00E-05
0.00175,4.00E-04
0.00106,0.00024
0.01151,0.00265
0.00024,6.00E-05
0.00175,4.00E-04
0.00859,0.00198
0.00053,0.00012
0.00192,0.00044
0.00175,4.00E-04
0.00292,0.00067
0.0035,0.00081
0.0013,3.00E-04
0.00438,0.00101
0.00053,0.00012
0.00321,0.00074
0.00693,0.0016
0.00012,3.00E-05
0.00204,0.00047
0.00467,0.00107
1.00E-05,0
0.00175,4.00E-04
0.01182,0.00272
0.00039,9.00E-05
0.00091,0.00021
1.00E-05,0
0.00492,0.00113
0.00204,0.00047
0.00175,4.00E-04
2.00E-05,0
0.00817,0.00188
0.00204,0.00047
0.00388,0.00089
0.00215,0.00049
0.00026,6.00E-05
0.00037,8.00E-05
0.00029,7.00E-05
0.00204,0.00047
0.00904,0.00208
0.00211,0.00049
0.00022,5.00E-05
0.00023,5.00E-05
0.00091,0.00021
0.03161,0.00728
0.06057,0.01395
4.00E-05,1.00E-05
0.00286,0.00066
2.00E-05,0
1.00E-04,2.00E-05
0.00407,0.00094
0.00175,4.00E-04
0.04205,0.00968
0.00831,0.00191
0.00043,1.00E-04
0.00493,0.00114
0.00591,0.00136
0.07021,0.01617
0.00019,4.00E-05
0.00379,0.00087
0.00408,0.00094
0.00106,0.00024
0.00467,0.00107
0.00233,0.00054
0.00277,0.00064
0.09754,0.02246
0.00042,1.00E-04
0.00233,0.00054
0.01225,0.00282
0.00106,0.00024
0.002,0.00046
0.00204,0.00047
0.00904,0.00208
0.00036,8.00E-05
0.06677,0.01537
0.00075,0.00017
0.00534,0.00123
0.00182,0.00042
0.00642,0.00148
0.01039,0.00239
0.00317,0.00073
0.00611,0.00141
0.00151,0.00035
1.00E-05,0
0.02811,0.00647
0.00117,0.00027
0.00043,1.00E-04
0.00342,0.00079
6.00E-05,1.00E-05
0.00204,0.00047
0.0016,0.00037
3.00E-05,1.00E-05
0.0013,3.00E-04
0.00286,0.00066
0.00214,0.00049
0.00017,4.00E-05
0.00933,0.00215
0.00654,0.00151
0.00437,0.00101
0.00584,0.00134
9.00E-05,2.00E-05
0.00207,0.00048
0.00175,4.00E-04
0.00263,6.00E-04
0.00566,0.0013
0.0013,3.00E-04
0.01098,0.00253
0.00175,4.00E-04
0.00257,0.00059
0.00288,0.00066
0.00204,0.00047
2.00E-05,0
0.00086,2.00E-04
0.02961,0.00682
5.00E-05,1.00E-05
0.00987,0.00227
0,0
0.00067,0.00015
0.00204,0.00047
0.00032,7.00E-05
0.00026,6.00E-05
0.00613,0.00141
0.00175,4.00E-04
0.00166,0.00038
0.01464,0.00337
0.00158,0.00036
0.0372,0.00857
0.00321,0.00074
0.00063,0.00015
0.00137,0.00032
0.00233,0.00054
0.00307,0.00071
7.00E-04,0.00016
0.00217,5.00E-04
0.15898,0.0366
0.00026,6.00E-05
0.00359,0.00083
0.00106,0.00024
0.00292,0.00067
0.00047,0.00011
0.00762,0.00175
0.03205,0.00738
0.00451,0.00104
0.00263,6.00E-04
0.00106,0.00024
0.00471,0.00108
0.00525,0.00121
0.0154,0.00354
0.00943,0.00217
9.00E-05,2.00E-05
0.00017,4.00E-05
0.00368,0.00085
0.00806,0.00185
0.0017,0.00039
0.00204,0.00047
0.00263,6.00E-04
0.00175,4.00E-04
0.00078,0.00018
1.00E-05,0
0.00759,0.00175
0,0
0.00442,0.00102
0.00278,0.00064
0.002,0.00046
0.00438,0.00101
0.00263,6.00E-04
0.00204,0.00047
0.00197,0.00045
0.00204,0.00047
0.00554,0.00128
0.00063,0.00014
0.00817,0.00188
0.00204,0.00047
0.01652,0.0038
0.00204,0.00047
9.00E-04,0.00021
0.01102,0.00254
0.00572,0.00132
0.01878,0.00432
0.00041,9.00E-05
0.01315,0.00303
0.00023,5.00E-05
0.00377,0.00087
0.00496,0.00114
1.18781,0.27347
0.00263,6.00E-04
0.00039,9.00E-05
1.00E-05,0
0.01204,0.00277
0.03008,0.00693
0.00067,0.00015
0.007,0.00161
1.00E-05,0
0.00163,0.00038
0.00106,0.00024
0.00671,0.00154
0.00067,0.00015
0.00275,0.00063
0.00233,0.00054
0.00321,0.00074
0.00233,0.00054
1.00E-04,2.00E-05
0.00175,4.00E-04
0,0
0.00063,0.00015
0.00379,0.00087
0.00755,0.00174
0.02762,0.00636
0.00175,4.00E-04
0.00222,0.00051
0.0026,6.00E-04
0.00323,0.00074
0.02498,0.00575
0.00026,6.00E-05
0.00214,0.00049
0.0572,0.01317
0.00374,0.00086
0.00108,0.00025
0.06114,0.01408
0.00204,0.00047
0.00175,4.00E-04
0.00477,0.0011
0.00641,0.00148
0.00059,0.00013
1.00E-05,0
0.00204,0.00047
0.00132,3.00E-04
0.00106,0.00024
0.0035,0.00081
0.00175,4.00E-04
0.00467,0.00107
0.00233,0.00054
0.00535,0.00123
0.00175,4.00E-04
1.00E-05,0
0.00016,4.00E-05
0.00412,0.00095
0.00164,0.00038
0.00075,0.00017
0.00019,4.00E-05
0.00206,0.00047
0.00233,0.00054
0.00066,0.00015
0.01468,0.00338
0.00288,0.00066
0.01142,0.00263
0.00013,3.00E-05
0.00321,0.00074
0.00019,4.00E-05
0.01378,0.00317
0.11026,0.02538
0.00233,0.00054
0.00472,0.00109
0.00026,6.00E-05
0.00253,0.00058
0.00263,6.00E-04
0.02126,0.0049
0.00026,6.00E-05
0.00338,0.00078
0.00551,0.00127
0.00563,0.0013
0.00058,0.00013
0.00263,6.00E-04
0.00754,0.00174
0.0013,3.00E-04
0.00046,1.00E-04
0.00592,0.00136
0.00026,6.00E-05
0.00175,4.00E-04
0.0035,0.00081
0.08611,0.01982
0.00453,0.00104
0.00419,0.00096
0.00051,0.00012
0.0017,0.00039
0.01983,0.00456
0.00175,4.00E-04
0.00554,0.00128
0.00067,0.00015
0.00772,0.00178
1.00E-05,0
0,0
0.00736,0.00169
0.00525,0.00121
0.00204,0.00047
0.00513,0.00118
0.00467,0.00107
0.00011,3.00E-05
0.00359,0.00083
0.00024,5.00E-05
0.01659,0.00382
0.00263,6.00E-04
0.00385,0.00089
0.00704,0.00162
0.00263,6.00E-04
0.00106,0.00024
0.00204,0.00047
1.00E-05,0
0.06207,0.01429
0.00285,0.00066
0.00151,0.00035
0.00525,0.00121
0.00467,0.00107
0.00175,4.00E-04
0.0085,0.00196
0.00519,0.0012
0.01725,0.00397
0.00086,2.00E-04
0.00011,3.00E-05
0.00233,0.00054
0.02981,0.00686
0.01108,0.00255
0.00175,4.00E-04
0.00221,0.00051
0.00263,6.00E-04
0.02931,0.00675
4.00E-05,1.00E-05
0.01692,0.0039
0.0035,0.00081
0.00525,0.00121
0.00412,0.00095
0.00502,0.00116
0.00485,0.00112
0.00068,0.00016
0.00046,0.00011
0.00023,5.00E-05
0.00018,4.00E-05
0.00026,6.00E-05
0.00726,0.00167
0.00815,0.00188
0.1204,0.02772
0.0035,0.00081
0.00815,0.00188
0.00036,8.00E-05
0.00646,0.00149
0.00085,2.00E-04
0.02261,0.00521
0.01952,0.0045
0.03397,0.00782
0.00288,0.00066
6.00E-05,1.00E-05
0.00014,3.00E-05
2.00E-04,5.00E-05
0.0128,0.00295
0.00507,0.00117
6.00E-05,1.00E-05
0.06874,0.01583
0.02182,0.00502
0.00215,5.00E-04
0.00051,0.00012
0.0019,0.00044
0.00263,6.00E-04
0.00062,0.00014
0.00175,4.00E-04
0.00444,0.00102
0.00292,0.00067
0.00204,0.00047
0.00077,0.00018
0.00408,0.00094
0.00033,8.00E-05
0.00106,0.00024
0.0035,0.00081
0.00626,0.00144
0.02094,0.00482
0.0016,0.00037
0.00637,0.00147
0.00026,6.00E-05
0.00263,6.00E-04
0.0045,0.00104
0.00219,5.00E-04
0.00175,4.00E-04
0.32035,0.07375
0.00103,0.00024
0.00204,0.00047
0.00022,5.00E-05
0.00204,0.00047
0.01001,0.0023
0.00082,0.00019
0.00479,0.0011
0.00196,0.00045
0.11058,0.02546
0.00026,6.00E-05
0.00263,6.00E-04
0,0
4.00E-05,1.00E-05
0.01817,0.00418
0.00092,0.00021
0.02236,0.00515
0.00026,6.00E-05
0.00852,0.00196
0.00053,0.00012
0.00039,9.00E-05
0.00681,0.00157
0.01638,0.00377
0.00261,6.00E-04
0.0073,0.00168
0.00068,0.00016
0.00175,4.00E-04
0.00204,0.00047
0.00175,4.00E-04
0.00175,4.00E-04
0.0035,0.00081
0.00204,0.00047
0.01653,0.00381
0.00292,0.00067
0.00673,0.00155
8.00E-05,2.00E-05
0.00466,0.00107
0.01053,0.00242
0,0
0.00159,0.00037
0.00233,0.00054
0.00035,8.00E-05
0.00175,4.00E-04
0.00168,0.00039
0.00675,0.00155
0.00175,4.00E-04
0.03811,0.00877
0.02324,0.00535
2.00E-04,5.00E-05
0.00021,5.00E-05
0.02044,0.00471
0.01047,0.00241
0.00684,0.00157
0.1433,0.03299
0.04677,0.01077
0.00755,0.00174
0.3036,0.0699
0.00288,0.00066
0.00036,8.00E-05
0.00012,3.00E-05
0.00467,0.00107
0.00175,4.00E-04
0.04385,0.01009
0.00467,0.00107
0.00233,0.00054
0.0035,0.00081
0.00175,4.00E-04
0.00085,2.00E-04
0.00321,0.00074
0.00244,0.00056
9.00E-05,2.00E-05
0.00428,0.00099
0.00017,4.00E-05
0.00077,0.00018
0.00209,0.00048
0.00204,0.00047
0.00263,6.00E-04
0.00157,0.00036
0.00046,1.00E-04
0.00262,6.00E-04
0.00214,0.00049
0.01253,0.00288
0.00157,0.00036
0.00175,4.00E-04
0.00379,0.00087
0.00379,0.00087
0.01794,0.00413
0.00438,0.00101
0.00113,0.00026
0.00204,0.00047
0.04844,0.01115
0.00671,0.00154
0.00582,0.00134
0.00025,6.00E-05
0.00233,0.00054
0.00148,0.00034
0.00042,1.00E-04
3.00E-04,7.00E-05
0.00091,0.00021
0.00428,0.00099
0.00479,0.0011
0.00013,3.00E-05
0.00192,0.00044
0.08895,0.02048
0.00207,0.00048
1.00E-05,0
1.00E-04,2.00E-05
0.00284,0.00065
0.03901,0.00898
0.00017,4.00E-05
0.00567,0.0013
0.00524,0.00121
7.00E-05,2.00E-05
0.00263,6.00E-04
0.06427,0.0148
0.00156,0.00036
0.00369,0.00085
0.00026,6.00E-05
0.01306,0.00301
0.00138,0.00032
0.06332,0.01458
0.00225,0.00052
0.00442,0.00102
0.00036,8.00E-05
0.00155,0.00036
0.01914,0.00441
0.00371,0.00085
0.00175,4.00E-04
0.02716,0.00625
0.00292,0.00067
0.00137,0.00031
0.00633,0.00146
0.00085,2.00E-04
0.01622,0.00373
0.00315,0.00072
0.00845,0.00194
0.00708,0.00163
0.0105,0.00242
0.00579,0.00133
0.00145,0.00033
0.00106,0.00024
0.00212,0.00049
0.0065,0.0015
0.00094,0.00022
0.00577,0.00133
0.00316,0.00073
0.00072,0.00017
0.00337,0.00078
9.00E-05,2.00E-05
5.00E-05,1.00E-05
0.00233,0.00054
0.00017,4.00E-05
0.00036,8.00E-05
0.00967,0.00223
0.00613,0.00141
6.00E-05,1.00E-05
0.00233,0.00054
0.00263,6.00E-04
0.00263,6.00E-04
0.00204,0.00047
0.00292,0.00067
0.00019,4.00E-05
0.00976,0.00225
0.50161,0.11549
0.00467,0.00107
2.00E-05,0
0.00759,0.00175
0.00175,4.00E-04
0.00194,0.00045
0.00642,0.00148
0.00799,0.00184
0.02583,0.00595
0.00175,4.00E-04
0.01014,0.00233
0.07757,0.01786
0.00127,0.00029
0.00117,0.00027
0.00233,0.00054
0.02598,0.00598
0.00263,6.00E-04
1.00E-04,2.00E-05
0.0025,0.00058
0.00233,0.00054
0.03576,0.00823
0.00642,0.00148
0.00067,0.00015
0.00017,4.00E-05
9.00E-05,2.00E-05
0.00034,8.00E-05
0.03524,0.00811
0.00204,0.00047
0.00714,0.00164
0.00581,0.00134
0.00292,0.00067
0.00175,4.00E-04
0.00519,0.00119
2.00E-05,1.00E-05
0.00359,0.00083
0,0
0.01091,0.00251
0.00043,1.00E-04
0.00039,9.00E-05
0.00535,0.00123
0.02424,0.00558
0.00529,0.00122
0.00292,0.00067
0.00318,0.00073
0.00067,0.00015
0.00055,0.00013
0.00526,0.00121
0.00401,0.00092
0.00496,0.00114
0.00175,4.00E-04
0.00204,0.00047
0.0035,0.00081
0.00525,0.00121
0.0035,0.00081
0.0039,9.00E-04
0.00175,4.00E-04
0.02851,0.00656
0.00233,0.00054
0.00438,0.00101
0.02218,0.00511
0.00059,0.00013
0.01788,0.00412
0.07712,0.01776
0.00175,4.00E-04
0.11932,0.02747
0.00382,0.00088
0.02376,0.00547
0.00175,4.00E-04
0.00014,3.00E-05
0.0047,0.00108
0.00379,0.00087
2.00E-05,0
0.00019,4.00E-05
0.05527,0.01272
0.00156,0.00036
0.00204,0.00047
0.03384,0.00779
0.00233,0.00054
0.00379,0.00087
0.00011,3.00E-05
0.00321,0.00074
0.00117,0.00027
0.00233,0.00054
0.00308,0.00071
0.00175,4.00E-04
0.00794,0.00183
0.00379,0.00087
0.00806,0.00186
9.00E-05,2.00E-05
0.00027,6.00E-05
0.00175,4.00E-04
0.00233,0.00054
0.00175,4.00E-04
0.00438,0.00101
0.00204,0.00047
0.00321,0.00074
0.00647,0.00149
0.01139,0.00262
0.01281,0.00295
0.01508,0.00347
0.00072,0.00017
0.00681,0.00157
0.00175,4.00E-04
0.00175,4.00E-04
0.00175,4.00E-04
0.01497,0.00345
0.00175,4.00E-04
0.0035,0.00081
0.01207,0.00278
0.00408,0.00094
0.03046,0.00701
0.01034,0.00238
2.00E-05,0
0.00175,4.00E-04
0.00181,0.00042
0.00159,0.00037
0.00043,1.00E-04
0.04109,0.00946
0.00063,0.00015
9.00E-05,2.00E-05
3.00E-05,1.00E-05
0.0125,0.00288
0.00175,4.00E-04
0.0035,0.00081
9.00E-05,2.00E-05
0.00408,0.00094
0.02583,0.00595
0.00067,0.00015
0.05749,0.01324
0.00263,6.00E-04
0.01246,0.00287
0.0041,0.00094
0.00408,0.00094
0.00978,0.00225
9.00E-05,2.00E-05
0.00145,0.00033
0.0227,0.00523
0.00079,0.00018
0,0
0.00041,9.00E-05
0.00204,0.00047
0.01166,0.00268
0.01813,0.00417
9.00E-05,2.00E-05
0.00026,6.00E-05
0.00306,0.00071
0.00093,0.00021
0.0035,0.00081
0.49519,0.11401
0.00414,0.00095
0.00039,9.00E-05
0.00534,0.00123
0.00036,8.00E-05
0.07488,0.01724
0.00233,0.00054
0.13271,0.03055
0.00409,0.00094
0.00065,0.00015
0.02475,0.0057
0.00359,0.00083
0.00379,0.00087
0.0531,0.01223
0.00204,0.00047
9.00E-05,2.00E-05
0.20841,0.04798
0.00496,0.00114
0.00102,0.00024
0.02116,0.00487
0.0019,0.00044
0.01829,0.00421
4.00E-05,1.00E-05
0.00599,0.00138
0.00026,6.00E-05
0.01076,0.00248
0.00233,0.00054
0.00817,0.00188
0.0026,6.00E-04
0.00408,0.00094
0.00284,0.00065
9.00E-05,2.00E-05
0.00467,0.00107
0.01077,0.00248
0.00106,0.00024
0.05929,0.01365
0.04398,0.01013
0.01623,0.00374
0.00212,0.00049
0.00563,0.0013
0.00263,6.00E-04
0.00033,8.00E-05
7.00E-05,2.00E-05
0.00263,6.00E-04
0.02158,0.00497
0.00175,4.00E-04
0.00337,0.00078
0.00467,0.00107
0.00395,0.00091
0.00491,0.00113
0.0073,0.00168
0.00103,0.00024
0.07526,0.01733
0.03279,0.00755
0.00245,0.00056
0.00029,7.00E-05
0.00018,4.00E-05
0.00525,0.00121
0.00934,0.00215
0,0
0.01919,0.00442
0.00079,0.00018
5.00E-05,1.00E-05
0.00198,0.00046
0.02013,0.00463
0.00175,4.00E-04
0.00233,0.00054
0.00285,0.00066
0.00079,0.00018
0.00148,0.00034
0.00614,0.00141
0.04054,0.00933
0.00087,2.00E-04
0.00164,0.00038
0.00146,0.00034
2.00E-05,0
0.02555,0.00588
0.00018,4.00E-05
0.00118,0.00027
0.00737,0.0017
0.007,0.00161
0.00212,0.00049
0.01435,0.0033
0,0
0.06906,0.0159
0.0073,0.00168
0.00263,6.00E-04
4.00E-04,9.00E-05
0.01176,0.00271
0.00286,0.00066
0.01674,0.00385
0.0035,0.00081
0.0016,0.00037
0.00175,4.00E-04
0.00148,0.00034
0.00652,0.0015
0.00102,0.00024
0.00296,0.00068
0.00119,0.00028
0.00292,0.00067
0,0
0.00063,0.00015
0.00042,1.00E-04
0.00129,3.00E-04
0.0035,0.00081
0.0042,0.00097
0.00233,0.00054
0.00098,0.00023
0.01241,0.00286
0.00204,0.00047
0.00233,0.00054
0.00175,4.00E-04
0.00175,4.00E-04
0.00496,0.00114
0.08161,0.01879
0.00233,0.00054
0.0213,0.0049
0.03008,0.00693
0.00748,0.00172
0.01659,0.00382
0.09815,0.0226
0.01167,0.00269
0.00079,0.00018
0.00051,0.00012
0.01477,0.0034
0.00091,0.00021
0.00083,0.00019
0.00204,0.00047
0.0013,3.00E-04
0.00408,0.00094
0.00349,8.00E-04
0.00379,0.00087
0.00078,0.00018
0.00799,0.00184
